source_row,state_raw,state,district_raw,district,district_notes,property_type_raw,property_type,year,quarter,period_start,period_end,transaction_count,transaction_value_rm,average_price_rm,price_type,volume_support,source_name,source_url,source_document,source_page_or_table,collected_at,dataset_version,schema_version,validation_errors,validation_warnings,quarter_change_percent,validation_status,model_eligible,public_prediction_supported,model_exclusion_reason,public_prediction_exclusion_reason
179,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Semi-Detached,two_to_two_half_storey_semi_detached,2017,2,2017-04-01,2017-06-30,30,63038000.0,2101266.6666666665,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],16.94015222442653,valid,True,True,,
180,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Semi-Detached,two_to_two_half_storey_semi_detached,2017,3,2017-07-01,2017-09-30,26,47453333.0,1825128.1923076925,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],13.141524526109999,valid,True,True,,
181,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Semi-Detached,two_to_two_half_storey_semi_detached,2017,4,2017-10-01,2017-12-31,31,51914000.0,1674645.161290323,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],8.245066382274157,valid,True,True,,
182,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Terraced,two_to_two_half_storey_terraced,2017,1,2017-01-01,2017-03-31,64,82148167.0,1283565.109375,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],,valid,True,True,,
183,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Terraced,two_to_two_half_storey_terraced,2017,2,2017-04-01,2017-06-30,65,76800274.0,1181542.6769230769,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],7.948364419285316,valid,True,True,,
184,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Terraced,two_to_two_half_storey_terraced,2017,3,2017-07-01,2017-09-30,84,139539640.0,1661186.1904761903,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],40.59468379104009,valid,True,True,,
185,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,2 - 2 1/2 Storey Terraced,two_to_two_half_storey_terraced,2017,4,2017-10-01,2017-12-31,69,88672500.0,1285108.6956521738,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],22.63909349717212,valid,True,True,,
186,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Cluster House,cluster_house,2017,1,2017-01-01,2017-03-31,5,1265000.0,253000.0,completed_transaction_average,low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",,valid_with_warnings,True,False,,low_transaction_volume
187,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Cluster House,cluster_house,2017,2,2017-04-01,2017-06-30,6,1422500.0,237083.3333333333,completed_transaction_average,low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",6.291172595520429,valid_with_warnings,True,False,,low_transaction_volume
188,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Cluster House,cluster_house,2017,3,2017-07-01,2017-09-30,4,745000.0,186250.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",21.441124780316336,valid_with_warnings,True,False,,low_transaction_volume
189,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Cluster House,cluster_house,2017,4,2017-10-01,2017-12-31,2,320000.0,160000.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",14.093959731543624,valid_with_warnings,True,False,,low_transaction_volume
190,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Condominium/Apartment,condominium_apartment,2017,1,2017-01-01,2017-03-31,204,189800333.0,930393.7892156864,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],,valid,True,True,,
191,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Condominium/Apartment,condominium_apartment,2017,2,2017-04-01,2017-06-30,205,214948170.0,1048527.6585365854,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],12.697190231728095,valid,True,True,,
192,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Condominium/Apartment,condominium_apartment,2017,3,2017-07-01,2017-09-30,251,263676456.0,1050503.80876494,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],0.18846906061711158,valid,True,True,,
193,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Condominium/Apartment,condominium_apartment,2017,4,2017-10-01,2017-12-31,275,267330833.0,972112.12,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],7.462294578170423,valid,True,True,,
194,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Detached,detached,2017,1,2017-01-01,2017-03-31,22,49118833.0,2232674.227272727,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],,valid,True,True,,
195,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Detached,detached,2017,2,2017-04-01,2017-06-30,27,66742099.0,2471929.592592593,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],10.71608936034178,valid,True,True,,
196,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Detached,detached,2017,3,2017-07-01,2017-09-30,19,88562888.0,4661204.631578947,completed_transaction_average,low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME"", ""SUSPICIOUS_QUARTER_CHANGE""]",88.56542862493967,valid_with_warnings,True,False,,low_transaction_volume
197,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Detached,detached,2017,4,2017-10-01,2017-12-31,46,121993800.0,2652039.1304347827,completed_transaction_average,medium_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],43.10399692672525,valid,True,True,,
198,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Flat,flat,2017,1,2017-01-01,2017-03-31,320,85052717.0,265789.740625,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],,valid,True,True,,
199,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Flat,flat,2017,2,2017-04-01,2017-06-30,311,83250501.0,267686.498392283,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],0.7136309184932479,valid,True,True,,
200,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Flat,flat,2017,3,2017-07-01,2017-09-30,422,111263599.0,263657.81753554504,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],1.5049996473240466,valid,True,True,,
201,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Flat,flat,2017,4,2017-10-01,2017-12-31,407,103271676.0,253738.76167076168,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],3.7620943530134907,valid,True,True,,
202,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost Flat,low_cost_flat,2017,1,2017-01-01,2017-03-31,192,22158500.0,115408.85416666669,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],,valid,True,True,,
203,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost Flat,low_cost_flat,2017,2,2017-04-01,2017-06-30,208,21988133.0,105712.1778846154,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],8.402021103205747,valid,True,True,,
204,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost Flat,low_cost_flat,2017,3,2017-07-01,2017-09-30,238,29338634.0,123271.57142857143,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],16.610568333122476,valid,True,True,,
205,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost Flat,low_cost_flat,2017,4,2017-10-01,2017-12-31,243,27906301.0,114840.74485596707,completed_transaction_average,high_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],[],6.8392302255102875,valid,True,True,,
206,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost House,low_cost_house,2017,1,2017-01-01,2017-03-31,3,1455000.0,485000.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",,valid_with_warnings,True,False,,low_transaction_volume
207,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost House,low_cost_house,2017,2,2017-04-01,2017-06-30,2,1540000.0,770000.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",58.76288659793815,valid_with_warnings,True,False,,low_transaction_volume
208,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost House,low_cost_house,2017,3,2017-07-01,2017-09-30,3,1420000.0,473333.3333333333,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",38.52813852813853,valid_with_warnings,True,False,,low_transaction_volume
209,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Low-Cost House,low_cost_house,2017,4,2017-10-01,2017-12-31,4,850000.0,212500.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",55.1056338028169,valid_with_warnings,True,False,,low_transaction_volume
210,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Town House,town_house,2017,1,2017-01-01,2017-03-31,4,3803000.0,950750.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",,valid_with_warnings,True,False,,low_transaction_volume
211,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Town House,town_house,2017,2,2017-04-01,2017-06-30,1,1460000.0,1460000.0,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",53.56297659742309,valid_with_warnings,True,False,,low_transaction_volume
212,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Town House,town_house,2017,3,2017-07-01,2017-09-30,3,2465000.0,821666.6666666666,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",43.721461187214615,valid_with_warnings,True,False,,low_transaction_volume
213,Penang,Penang,Timur Laut (George Town / northeast island),Timur Laut,George Town / northeast island,Town House,town_house,2017,4,2017-10-01,2017-12-31,3,2330000.0,776666.6666666666,completed_transaction_average,very_low_volume,Penang State Government residential transaction tables,https://archive.data.gov.my/data/en_US/dataset/pecahan-bilangan-pindah-milik-harta-kediaman-mengikut-jenis-dan-daerah-di-pulau-pinang,"Penang residential transaction counts and values by property type and district, 2017",Quarter/property-type/district tables,2026-07-13,penang-completed-transaction-aggregates-2017-v2,aggregate-1.0.0,[],"[""LOW_TRANSACTION_VOLUME""]",5.476673427991886,valid_with_warnings,True,False,,low_transaction_volume
